anio,departamento,municipio,cultivo,hectareas_sembradas,produccion_obtenida_ton,rendimiento_ton_ha,aptitud,ph_suelo,altitud_m,materia_organica_pct,pendiente_pct,textura,latitud,longitud,temp_media_c,precipitacion_anual_mm,humedad_media_pct,brillo_solar_anual_horas,monto_creditos_cop,numero_creditos_aprobados,tasa_interes_promedio,precio_kg_anual_promedio_cop,hectareas_formalizadas,solicitudes_restitucion_activas,indice_seguridad_juridica,poblacion_bovina,poblacion_porcina,produccion_leche_litros_dia,vacunacion_fiebre_aftosa_pct
2025,Boyaca,Duitama,Maiz,6645.4,24281.8,3.65,Alta,5.82,2530,4.86,4.57,Arcilloso,5.82,-73.03,28.123561643835618,943.1,75.3282191780822,2544.0,369957994,98,12.8,2252.269230769231,98484.3,37,82.9,54752,13252,210248.0,94.52
2025,Boyaca,Duitama,Platano,7247.8,78367.2,10.81,Alta,5.64,2530,2.25,2.2,Franco-Arenoso,5.82,-73.03,28.123561643835618,943.1,75.3282191780822,2544.0,661777950,72,13.85,1965.8653846153845,98484.3,37,82.9,54752,13252,210248.0,94.52
2023,Boyaca,Sogamoso,Cafe,3443.6,4474.8,1.3,Alta,5.35,2569,3.89,0.82,Arcilloso,5.72,-72.93,28.062465753424654,895.9,75.27041095890411,2548.9,165400733,40,12.9,12010.433962264151,99798.8,9,89.1,20409,11740,84585.8,99.42
2023,Boyaca,Sogamoso,Cacao,6233.4,3276.3,0.53,Alta,5.82,2569,3.89,2.03,Franco,5.72,-72.93,28.062465753424654,895.9,75.27041095890411,2548.9,797375850,47,13.68,9598.11320754717,99798.8,9,89.1,20409,11740,84585.8,99.42
2023,Boyaca,Sogamoso,Arroz,2181.8,11557.0,5.3,Alta,5.65,2569,1.91,3.64,Franco-Arenoso,5.72,-72.93,28.062465753424654,895.9,75.27041095890411,2548.9,587960324,6,12.09,2627.754716981132,99798.8,9,89.1,20409,11740,84585.8,99.42
2023,Boyaca,Sogamoso,Maiz,5478.6,19985.4,3.65,Alta,6.7,2569,1.64,2.38,Franco-Arenoso,5.72,-72.93,28.062465753424654,895.9,75.27041095890411,2548.9,74666288,15,12.02,1875.245283018868,99798.8,9,89.1,20409,11740,84585.8,99.42
2023,Boyaca,Sogamoso,Platano,623.6,6989.4,11.21,Alta,5.65,2569,2.12,3.88,Arcilloso,5.72,-72.93,28.062465753424654,895.9,75.27041095890411,2548.9,129011203,47,11.41,1587.5849056603774,99798.8,9,89.1,20409,11740,84585.8,99.42
2024,Boyaca,Sogamoso,Cafe,1509.4,1981.8,1.31,Alta,5.35,2569,3.89,0.82,Arcilloso,5.72,-72.93,27.895628415300543,995.7,75.1084699453552,2491.8,362054888,118,11.89,12267.173076923076,99798.8,9,89.1,27767,17633,86987.2,93.7
2024,Boyaca,Sogamoso,Cacao,6917.4,3676.7,0.53,Alta,5.82,2569,3.89,2.03,Franco,5.72,-72.93,27.895628415300543,995.7,75.1084699453552,2491.8,773889149,50,15.78,9805.307692307691,99798.8,9,89.1,27767,17633,86987.2,93.7
2024,Boyaca,Sogamoso,Arroz,6674.9,32920.4,4.93,Alta,5.65,2569,1.91,3.64,Franco-Arenoso,5.72,-72.93,27.895628415300543,995.7,75.1084699453552,2491.8,773356543,18,15.98,2765.173076923077,99798.8,9,89.1,27767,17633,86987.2,93.7
2024,Boyaca,Sogamoso,Maiz,7915.2,29290.5,3.7,Alta,6.7,2569,1.64,2.38,Franco-Arenoso,5.72,-72.93,27.895628415300543,995.7,75.1084699453552,2491.8,775239436,65,11.19,2058.5,99798.8,9,89.1,27767,17633,86987.2,93.7
2024,Boyaca,Sogamoso,Platano,7222.4,84800.3,11.74,Alta,5.65,2569,2.12,3.88,Arcilloso,5.72,-72.93,27.895628415300543,995.7,75.1084699453552,2491.8,531196796,58,14.73,1774.1153846153845,99798.8,9,89.1,27767,17633,86987.2,93.7
2025,Boyaca,Sogamoso,Cafe,6612.3,8262.0,1.25,Alta,5.35,2569,3.89,0.82,Arcilloso,5.72,-72.93,27.835890410958903,923.4,75.20054794520549,2509.9,489259677,117,14.99,12509.576923076924,99798.8,9,89.1,11921,13524,43610.3,96.17
2025,Boyaca,Sogamoso,Cacao,4370.8,2400.2,0.55,Alta,5.82,2569,3.89,2.03,Franco,5.72,-72.93,27.835890410958903,923.4,75.20054794520549,2509.9,541231356,114,15.57,9886.557692307691,99798.8,9,89.1,11921,13524,43610.3,96.17
2025,Boyaca,Sogamoso,Arroz,699.5,3298.2,4.72,Alta,5.65,2569,1.91,3.64,Franco-Arenoso,5.72,-72.93,27.835890410958903,923.4,75.20054794520549,2509.9,110617590,42,14.12,2936.846153846154,99798.8,9,89.1,11921,13524,43610.3,96.17
2025,Boyaca,Sogamoso,Maiz,3399.8,12735.7,3.75,Alta,6.7,2569,1.64,2.38,Franco-Arenoso,5.72,-72.93,27.835890410958903,923.4,75.20054794520549,2509.9,649922399,79,12.92,2252.269230769231,99798.8,9,89.1,11921,13524,43610.3,96.17
2025,Boyaca,Sogamoso,Platano,4333.5,47939.3,11.06,Alta,5.65,2569,2.12,3.88,Arcilloso,5.72,-72.93,27.835890410958903,923.4,75.20054794520549,2509.9,290603912,16,15.47,1965.8653846153845,99798.8,9,89.1,11921,13524,43610.3,96.17
2023,Cundinamarca,Fusagasuga,Cafe,2286.0,3021.8,1.32,Alta,6.12,1728,4.06,1.07,Franco-Arenoso,4.34,-74.36,27.986301369863014,997.5,74.79945205479451,2480.8,344698849,12,12.91,12010.433962264151,30059.7,32,80.6,13145,27639,49238.6,94.92
2023,Cundinamarca,Fusagasuga,Cacao,4076.8,2083.0,0.51,Alta,6.44,1728,2.69,4.69,Franco-Arenoso,4.34,-74.36,27.986301369863014,997.5,74.79945205479451,2480.8,517980675,61,11.1,9598.11320754717,30059.7,32,80.6,13145,27639,49238.6,94.92
2023,Cundinamarca,Fusagasuga,Arroz,5720.4,25611.8,4.48,Alta,5.58,1728,3.88,3.83,Franco,4.34,-74.36,27.986301369863014,997.5,74.79945205479451,2480.8,202379317,79,14.83,2627.754716981132,30059.7,32,80.6,13145,27639,49238.6,94.92
2023,Cundinamarca,Fusagasuga,Maiz,6245.3,22740.1,3.64,Alta,5.36,1728,4.66,2.77,Arcilloso,4.34,-74.36,27.986301369863014,997.5,74.79945205479451,2480.8,615059579,61,14.19,1875.245283018868,30059.7,32,80.6,13145,27639,49238.6,94.92
2023,Cundinamarca,Fusagasuga,Platano,3536.2,41666.7,11.78,Alta,5.82,1728,2.54,0.95,Arcilloso,4.34,-74.36,27.986301369863014,997.5,74.79945205479451,2480.8,121526345,85,15.08,1587.5849056603774,30059.7,32,80.6,13145,27639,49238.6,94.92
2024,Cundinamarca,Fusagasuga,Cafe,7381.7,8651.0,1.17,Alta,6.12,1728,4.06,1.07,Franco-Arenoso,4.34,-74.36,27.948907103825135,948.2,74.70136612021858,2543.4,777956307,46,13.39,12267.173076923076,30059.7,32,80.6,63825,18813,186124.9,99.18
2024,Cundinamarca,Fusagasuga,Cacao,6997.0,3677.4,0.53,Alta,6.44,1728,2.69,4.69,Franco-Arenoso,4.34,-74.36,27.948907103825135,948.2,74.70136612021858,2543.4,137689923,9,10.59,9805.307692307691,30059.7,32,80.6,63825,18813,186124.9,99.18
2024,Cundinamarca,Fusagasuga,Arroz,5636.7,28269.4,5.02,Alta,5.58,1728,3.88,3.83,Franco,4.34,-74.36,27.948907103825135,948.2,74.70136612021858,2543.4,649679020,100,13.51,2765.173076923077,30059.7,32,80.6,63825,18813,186124.9,99.18
2024,Cundinamarca,Fusagasuga,Maiz,4016.1,14479.7,3.61,Alta,5.36,1728,4.66,2.77,Arcilloso,4.34,-74.36,27.948907103825135,948.2,74.70136612021858,2543.4,597613322,84,11.1,2058.5,30059.7,32,80.6,63825,18813,186124.9,99.18
2024,Cundinamarca,Fusagasuga,Platano,5794.5,61505.9,10.61,Alta,5.82,1728,2.54,0.95,Arcilloso,4.34,-74.36,27.948907103825135,948.2,74.70136612021858,2543.4,677082706,41,12.72,1774.1153846153845,30059.7,32,80.6,63825,18813,186124.9,99.18
2025,Cundinamarca,Fusagasuga,Cafe,6137.7,7253.3,1.18,Alta,6.12,1728,4.06,1.07,Franco-Arenoso,4.34,-74.36,28.0613698630137,916.6999999999999,74.78219178082192,2546.4,607770178,15,15.0,12509.576923076924,30059.7,32,80.6,38031,14128,159979.5,97.72
2025,Cundinamarca,Fusagasuga,Cacao,4755.5,2640.7,0.56,Alta,6.44,1728,2.69,4.69,Franco-Arenoso,4.34,-74.36,28.0613698630137,916.6999999999999,74.78219178082192,2546.4,222275565,31,13.79,9886.557692307691,30059.7,32,80.6,38031,14128,159979.5,97.72
2025,Cundinamarca,Fusagasuga,Arroz,6728.4,35699.3,5.31,Alta,5.58,1728,3.88,3.83,Franco,4.34,-74.36,28.0613698630137,916.6999999999999,74.78219178082192,2546.4,415495410,117,14.54,2936.846153846154,30059.7,32,80.6,38031,14128,159979.5,97.72
2025,Cundinamarca,Fusagasuga,Maiz,2985.5,9901.9,3.32,Alta,5.36,1728,4.66,2.77,Arcilloso,4.34,-74.36,28.0613698630137,916.6999999999999,74.78219178082192,2546.4,672926780,13,14.59,2252.269230769231,30059.7,32,80.6,38031,14128,159979.5,97.72
2025,Cundinamarca,Fusagasuga,Platano,4683.0,48381.1,10.33,Alta,5.82,1728,2.54,0.95,Arcilloso,4.34,-74.36,28.0613698630137,916.6999999999999,74.78219178082192,2546.4,368519527,39,11.77,1965.8653846153845,30059.7,32,80.6,38031,14128,159979.5,97.72
2023,Cundinamarca,Girardot,Cafe,3424.9,5508.9,1.61,Alta,5.22,289,4.67,0.91,Franco,4.3,-74.8,27.87315068493151,1013.0,75.05506849315069,2530.9,627527291,90,14.58,12010.433962264151,93165.4,13,79.8,24705,9182,75522.9,94.52
2023,Cundinamarca,Girardot,Cacao,2077.8,1449.6,0.7,Alta,6.73,289,3.87,2.67,Franco-Arcilloso,4.3,-74.8,27.87315068493151,1013.0,75.05506849315069,2530.9,168145424,15,11.61,9598.11320754717,93165.4,13,79.8,24705,9182,75522.9,94.52
2023,Cundinamarca,Girardot,Arroz,3694.8,26307.8,7.12,Alta,6.21,289,3.07,1.82,Franco-Arenoso,4.3,-74.8,27.87315068493151,1013.0,75.05506849315069,2530.9,358354270,8,12.37,2627.754716981132,93165.4,13,79.8,24705,9182,75522.9,94.52
2023,Cundinamarca,Girardot,Maiz,5430.5,24688.8,4.55,Alta,6.09,289,2.24,4.76,Arcilloso,4.3,-74.8,27.87315068493151,1013.0,75.05506849315069,2530.9,703309546,89,14.82,1875.245283018868,93165.4,13,79.8,24705,9182,75522.9,94.52
2023,Cundinamarca,Girardot,Platano,1470.1,21964.7,14.94,Alta,6.46,289,1.82,2.72,Franco,4.3,-74.8,27.87315068493151,1013.0,75.05506849315069,2530.9,145285981,89,12.67,1587.5849056603774,93165.4,13,79.8,24705,9182,75522.9,94.52
2024,Cundinamarca,Girardot,Cafe,7496.2,8796.7,1.17,Alta,5.22,289,4.67,0.91,Franco,4.3,-74.8,28.049180327868854,908.9,75.03688524590164,2549.9,129607846,32,11.17,12267.173076923076,93165.4,13,79.8,27638,18604,102562.6,94.0
2024,Cundinamarca,Girardot,Cacao,3895.9,2119.7,0.54,Alta,6.73,289,3.87,2.67,Franco-Arcilloso,4.3,-74.8,28.049180327868854,908.9,75.03688524590164,2549.9,63625932,55,14.06,9805.307692307691,93165.4,13,79.8,27638,18604,102562.6,94.0
2024,Cundinamarca,Girardot,Arroz,4851.5,25042.8,5.16,Alta,6.21,289,3.07,1.82,Franco-Arenoso,4.3,-74.8,28.049180327868854,908.9,75.03688524590164,2549.9,215417870,36,13.85,2765.173076923077,93165.4,13,79.8,27638,18604,102562.6,94.0
2024,Cundinamarca,Girardot,Maiz,4388.9,14517.4,3.31,Alta,6.09,289,2.24,4.76,Arcilloso,4.3,-74.8,28.049180327868854,908.9,75.03688524590164,2549.9,716348044,81,15.42,2058.5,93165.4,13,79.8,27638,18604,102562.6,94.0
2024,Cundinamarca,Girardot,Platano,5467.9,55662.6,10.18,Alta,6.46,289,1.82,2.72,Franco,4.3,-74.8,28.049180327868854,908.9,75.03688524590164,2549.9,432170125,29,13.22,1774.1153846153845,93165.4,13,79.8,27638,18604,102562.6,94.0
2025,Cundinamarca,Girardot,Cafe,5628.9,7088.1,1.26,Alta,5.22,289,4.67,0.91,Franco,4.3,-74.8,28.107123287671232,941.9,75.04219178082192,2536.0,468613122,87,12.13,12509.576923076924,93165.4,13,79.8,35615,24454,121220.9,96.44
2025,Cundinamarca,Girardot,Cacao,4218.6,2342.0,0.56,Alta,6.73,289,3.87,2.67,Franco-Arcilloso,4.3,-74.8,28.107123287671232,941.9,75.04219178082192,2536.0,294404391,110,14.82,9886.557692307691,93165.4,13,79.8,35615,24454,121220.9,96.44
2025,Cundinamarca,Girardot,Arroz,6126.7,32060.3,5.23,Alta,6.21,289,3.07,1.82,Franco-Arenoso,4.3,-74.8,28.107123287671232,941.9,75.04219178082192,2536.0,155052354,113,10.92,2936.846153846154,93165.4,13,79.8,35615,24454,121220.9,96.44
2025,Cundinamarca,Girardot,Maiz,4815.1,16101.7,3.34,Alta,6.09,289,2.24,4.76,Arcilloso,4.3,-74.8,28.107123287671232,941.9,75.04219178082192,2536.0,422249016,88,15.99,2252.269230769231,93165.4,13,79.8,35615,24454,121220.9,96.44
2025,Cundinamarca,Girardot,Platano,6757.2,76794.0,11.36,Alta,6.46,289,1.82,2.72,Franco,4.3,-74.8,28.107123287671232,941.9,75.04219178082192,2536.0,361494859,109,15.15,1965.8653846153845,93165.4,13,79.8,35615,24454,121220.9,96.44
2023,Cundinamarca,Facatativa,Cafe,6635.9,8344.2,1.26,Alta,6.79,2586,1.7,3.82,Franco-Arenoso,4.82,-74.36,28.002465753424655,949.8,75.33397260273973,2541.2,248225517,77,12.78,12010.433962264151,12573.4,22,92.3,8980,28539,29687.2,98.61
2023,Cundinamarca,Facatativa,Cacao,553.8,282.7,0.51,Alta,5.76,2586,1.91,1.14,Franco-Arcilloso,4.82,-74.36,28.002465753424655,949.8,75.33397260273973,2541.2,55805311,22,11.1,9598.11320754717,12573.4,22,92.3,8980,28539,29687.2,98.61
2023,Cundinamarca,Facatativa,Arroz,7160.4,32376.8,4.52,Alta,6.54,2586,4.53,4.27,Franco-Arcilloso,4.82,-74.36,28.002465753424655,949.8,75.33397260273973,2541.2,334371568,41,11.75,2627.754716981132,12573.4,22,92.3,8980,28539,29687.2,98.61
2023,Cundinamarca,Facatativa,Maiz,3676.6,11882.8,3.23,Alta,6.32,2586,1.75,4.2,Franco-Arcilloso,4.82,-74.36,28.002465753424655,949.8,75.33397260273973,2541.2,172376320,41,14.03,1875.245283018868,12573.4,22,92.3,8980,28539,29687.2,98.61
2023,Cundinamarca,Facatativa,Platano,526.2,5703.3,10.84,Alta,5.43,2586,3.3,1.55,Arcilloso,4.82,-74.36,28.002465753424655,949.8,75.33397260273973,2541.2,535642367,42,13.25,1587.5849056603774,12573.4,22,92.3,8980,28539,29687.2,98.61
2024,Cundinamarca,Facatativa,Cafe,2729.9,3753.0,1.37,Alta,6.79,2586,1.7,3.82,Franco-Arenoso,4.82,-74.36,28.0327868852459,994.3,74.89972677595628,2565.2,406748580,81,12.36,12267.173076923076,12573.4,22,92.3,35264,21563,96792.7,95.96
2024,Cundinamarca,Facatativa,Cacao,5286.2,2975.0,0.56,Alta,5.76,2586,1.91,1.14,Franco-Arcilloso,4.82,-74.36,28.0327868852459,994.3,74.89972677595628,2565.2,360839629,10,11.65,9805.307692307691,12573.4,22,92.3,35264,21563,96792.7,95.96
2024,Cundinamarca,Facatativa,Arroz,7918.2,41846.8,5.28,Alta,6.54,2586,4.53,4.27,Franco-Arcilloso,4.82,-74.36,28.0327868852459,994.3,74.89972677595628,2565.2,559175366,115,15.43,2765.173076923077,12573.4,22,92.3,35264,21563,96792.7,95.96
2024,Cundinamarca,Facatativa,Maiz,6457.1,21717.7,3.36,Alta,6.32,2586,1.75,4.2,Franco-Arcilloso,4.82,-74.36,28.0327868852459,994.3,74.89972677595628,2565.2,284447312,26,15.05,2058.5,12573.4,22,92.3,35264,21563,96792.7,95.96
2024,Cundinamarca,Facatativa,Platano,6341.3,67823.4,10.7,Alta,5.43,2586,3.3,1.55,Arcilloso,4.82,-74.36,28.0327868852459,994.3,74.89972677595628,2565.2,234108375,79,14.68,1774.1153846153845,12573.4,22,92.3,35264,21563,96792.7,95.96
2025,Cundinamarca,Facatativa,Cafe,1687.1,1928.0,1.14,Alta,6.79,2586,1.7,3.82,Franco-Arenoso,4.82,-74.36,28.09041095890411,920.7,74.9372602739726,2552.2,465177933,79,14.01,12509.576923076924,12573.4,22,92.3,27528,10400,119049.2,94.99
2025,Cundinamarca,Facatativa,Cacao,3336.3,1715.1,0.51,Alta,5.76,2586,1.91,1.14,Franco-Arcilloso,4.82,-74.36,28.09041095890411,920.7,74.9372602739726,2552.2,741663108,99,12.86,9886.557692307691,12573.4,22,92.3,27528,10400,119049.2,94.99
2025,Cundinamarca,Facatativa,Arroz,7800.9,39008.1,5.0,Alta,6.54,2586,4.53,4.27,Franco-Arcilloso,4.82,-74.36,28.09041095890411,920.7,74.9372602739726,2552.2,398640739,95,15.61,2936.846153846154,12573.4,22,92.3,27528,10400,119049.2,94.99
2025,Cundinamarca,Facatativa,Maiz,2292.0,7609.1,3.32,Alta,6.32,2586,1.75,4.2,Franco-Arcilloso,4.82,-74.36,28.09041095890411,920.7,74.9372602739726,2552.2,512079066,83,11.61,2252.269230769231,12573.4,22,92.3,27528,10400,119049.2,94.99
2025,Cundinamarca,Facatativa,Platano,5857.4,61851.9,10.56,Alta,5.43,2586,3.3,1.55,Arcilloso,4.82,-74.36,28.09041095890411,920.7,74.9372602739726,2552.2,439960880,19,15.32,1965.8653846153845,12573.4,22,92.3,27528,10400,119049.2,94.99
2023,Cauca,Popayan,Cafe,6984.7,8246.2,1.18,Alta,5.8,1738,2.8,4.16,Franco,2.44,-76.61,28.212054794520547,922.9,74.89369863013698,2548.0,532850440,59,11.76,12010.433962264151,32335.0,59,50.4,63022,29251,254287.4,97.32
2023,Cauca,Popayan,Cacao,3347.9,1958.7,0.59,Alta,6.65,1738,3.57,2.08,Arcilloso,2.44,-76.61,28.212054794520547,922.9,74.89369863013698,2548.0,481092641,72,15.42,9598.11320754717,32335.0,59,50.4,63022,29251,254287.4,97.32
2023,Cauca,Popayan,Arroz,5198.0,25068.0,4.82,Alta,5.33,1738,4.22,3.01,Franco,2.44,-76.61,28.212054794520547,922.9,74.89369863013698,2548.0,208529335,95,10.62,2627.754716981132,32335.0,59,50.4,63022,29251,254287.4,97.32
2023,Cauca,Popayan,Maiz,4768.4,15122.9,3.17,Alta,5.6,1738,2.66,2.46,Franco-Arenoso,2.44,-76.61,28.212054794520547,922.9,74.89369863013698,2548.0,221269388,74,13.91,1875.245283018868,32335.0,59,50.4,63022,29251,254287.4,97.32
2023,Cauca,Popayan,Platano,5316.7,53447.2,10.05,Alta,5.22,1738,3.14,0.75,Arcilloso,2.44,-76.61,28.212054794520547,922.9,74.89369863013698,2548.0,425407956,41,12.52,1587.5849056603774,32335.0,59,50.4,63022,29251,254287.4,97.32
2024,Cauca,Popayan,Cafe,503.6,680.5,1.35,Alta,5.8,1738,2.8,4.16,Franco,2.44,-76.61,28.052459016393446,969.6,74.81830601092896,2577.6,69302134,18,14.71,12267.173076923076,32335.0,59,50.4,30284,17573,134647.7,93.67
2024,Cauca,Popayan,Cacao,5642.7,2956.0,0.52,Alta,6.65,1738,3.57,2.08,Arcilloso,2.44,-76.61,28.052459016393446,969.6,74.81830601092896,2577.6,383563496,110,14.4,9805.307692307691,32335.0,59,50.4,30284,17573,134647.7,93.67
2024,Cauca,Popayan,Arroz,4011.9,19569.8,4.88,Alta,5.33,1738,4.22,3.01,Franco,2.44,-76.61,28.052459016393446,969.6,74.81830601092896,2577.6,327535337,68,12.52,2765.173076923077,32335.0,59,50.4,30284,17573,134647.7,93.67
2024,Cauca,Popayan,Maiz,4424.9,15495.3,3.5,Alta,5.6,1738,2.66,2.46,Franco-Arenoso,2.44,-76.61,28.052459016393446,969.6,74.81830601092896,2577.6,628479733,58,12.78,2058.5,32335.0,59,50.4,30284,17573,134647.7,93.67
2024,Cauca,Popayan,Platano,3669.9,38487.6,10.49,Alta,5.22,1738,3.14,0.75,Arcilloso,2.44,-76.61,28.052459016393446,969.6,74.81830601092896,2577.6,152000588,47,14.79,1774.1153846153845,32335.0,59,50.4,30284,17573,134647.7,93.67
2025,Cauca,Popayan,Cafe,7115.2,9018.0,1.27,Alta,5.8,1738,2.8,4.16,Franco,2.44,-76.61,28.04739726027397,940.5,75.21123287671233,2543.0,275110739,13,14.98,12509.576923076924,32335.0,59,50.4,50813,26636,143741.3,95.87
2025,Cauca,Popayan,Cacao,1930.1,1145.8,0.59,Alta,6.65,1738,3.57,2.08,Arcilloso,2.44,-76.61,28.04739726027397,940.5,75.21123287671233,2543.0,192325776,40,10.91,9886.557692307691,32335.0,59,50.4,50813,26636,143741.3,95.87
2025,Cauca,Popayan,Arroz,2775.5,14059.0,5.07,Alta,5.33,1738,4.22,3.01,Franco,2.44,-76.61,28.04739726027397,940.5,75.21123287671233,2543.0,254808350,53,13.58,2936.846153846154,32335.0,59,50.4,50813,26636,143741.3,95.87
2025,Cauca,Popayan,Maiz,6261.9,21999.5,3.51,Alta,5.6,1738,2.66,2.46,Franco-Arenoso,2.44,-76.61,28.04739726027397,940.5,75.21123287671233,2543.0,508282845,16,13.02,2252.269230769231,32335.0,59,50.4,50813,26636,143741.3,95.87
2025,Cauca,Popayan,Platano,3922.9,45597.5,11.62,Alta,5.22,1738,3.14,0.75,Arcilloso,2.44,-76.61,28.04739726027397,940.5,75.21123287671233,2543.0,537184176,47,14.18,1965.8653846153845,32335.0,59,50.4,50813,26636,143741.3,95.87
2023,Cauca,Santander de Quilichao,Cafe,2001.8,2521.2,1.26,Alta,6.43,1072,4.38,3.85,Franco,3.01,-76.49,28.016164383561645,974.6,74.77178082191782,2557.6,665749445,105,12.68,12010.433962264151,25823.1,54,56.6,14849,19489,54249.2,93.29
2023,Cauca,Santander de Quilichao,Cacao,1226.1,631.4,0.51,Alta,6.13,1072,4.87,2.19,Franco-Arenoso,3.01,-76.49,28.016164383561645,974.6,74.77178082191782,2557.6,793244909,13,12.78,9598.11320754717,25823.1,54,56.6,14849,19489,54249.2,93.29
2023,Cauca,Santander de Quilichao,Arroz,3604.6,19420.8,5.39,Alta,5.33,1072,3.35,2.46,Franco-Arcilloso,3.01,-76.49,28.016164383561645,974.6,74.77178082191782,2557.6,702266268,76,15.86,2627.754716981132,25823.1,54,56.6,14849,19489,54249.2,93.29
2023,Cauca,Santander de Quilichao,Maiz,7396.2,24019.6,3.25,Alta,5.22,1072,4.89,0.69,Franco-Arenoso,3.01,-76.49,28.016164383561645,974.6,74.77178082191782,2557.6,64955939,12,13.59,1875.245283018868,25823.1,54,56.6,14849,19489,54249.2,93.29
2023,Cauca,Santander de Quilichao,Platano,5190.3,56914.5,10.97,Alta,5.27,1072,4.74,4.64,Arcilloso,3.01,-76.49,28.016164383561645,974.6,74.77178082191782,2557.6,406365168,93,12.76,1587.5849056603774,25823.1,54,56.6,14849,19489,54249.2,93.29
2024,Cauca,Santander de Quilichao,Cafe,4539.6,5928.0,1.31,Alta,6.43,1072,4.38,3.85,Franco,3.01,-76.49,27.824590163934424,880.1,75.00628415300547,2602.2,568455504,63,15.85,12267.173076923076,25823.1,54,56.6,40112,4494,173090.2,99.78
2024,Cauca,Santander de Quilichao,Cacao,3498.2,2022.4,0.58,Alta,6.13,1072,4.87,2.19,Franco-Arenoso,3.01,-76.49,27.824590163934424,880.1,75.00628415300547,2602.2,275869522,16,10.58,9805.307692307691,25823.1,54,56.6,40112,4494,173090.2,99.78
2024,Cauca,Santander de Quilichao,Arroz,5103.4,25489.4,4.99,Alta,5.33,1072,3.35,2.46,Franco-Arcilloso,3.01,-76.49,27.824590163934424,880.1,75.00628415300547,2602.2,226820454,7,14.01,2765.173076923077,25823.1,54,56.6,40112,4494,173090.2,99.78
2024,Cauca,Santander de Quilichao,Maiz,1344.3,4697.5,3.49,Alta,5.22,1072,4.89,0.69,Franco-Arenoso,3.01,-76.49,27.824590163934424,880.1,75.00628415300547,2602.2,154639951,10,12.3,2058.5,25823.1,54,56.6,40112,4494,173090.2,99.78
2024,Cauca,Santander de Quilichao,Platano,5186.3,58176.5,11.22,Alta,5.27,1072,4.74,4.64,Arcilloso,3.01,-76.49,27.824590163934424,880.1,75.00628415300547,2602.2,172455364,10,14.39,1774.1153846153845,25823.1,54,56.6,40112,4494,173090.2,99.78
2025,Cauca,Santander de Quilichao,Cafe,4270.2,5453.7,1.28,Alta,6.43,1072,4.38,3.85,Franco,3.01,-76.49,28.11287671232877,818.4,75.25863013698631,2605.0,790069015,70,13.29,12509.576923076924,25823.1,54,56.6,73080,20931,319018.1,96.43
2025,Cauca,Santander de Quilichao,Cacao,1282.7,701.9,0.55,Alta,6.13,1072,4.87,2.19,Franco-Arenoso,3.01,-76.49,28.11287671232877,818.4,75.25863013698631,2605.0,80237926,48,11.47,9886.557692307691,25823.1,54,56.6,73080,20931,319018.1,96.43
2025,Cauca,Santander de Quilichao,Arroz,4331.5,21221.1,4.9,Alta,5.33,1072,3.35,2.46,Franco-Arcilloso,3.01,-76.49,28.11287671232877,818.4,75.25863013698631,2605.0,141686728,18,11.51,2936.846153846154,25823.1,54,56.6,73080,20931,319018.1,96.43
2025,Cauca,Santander de Quilichao,Maiz,2514.2,9378.0,3.73,Alta,5.22,1072,4.89,0.69,Franco-Arenoso,3.01,-76.49,28.11287671232877,818.4,75.25863013698631,2605.0,355008599,80,13.27,2252.269230769231,25823.1,54,56.6,73080,20931,319018.1,96.43
2025,Cauca,Santander de Quilichao,Platano,7902.4,91517.2,11.58,Alta,5.27,1072,4.74,4.64,Arcilloso,3.01,-76.49,28.11287671232877,818.4,75.25863013698631,2605.0,379771526,90,14.95,1965.8653846153845,25823.1,54,56.6,73080,20931,319018.1,96.43
2023,Cauca,Miranda,Cafe,6989.8,8572.4,1.23,Alta,6.09,990,4.89,2.85,Franco-Arenoso,3.25,-76.23,28.052876712328764,963.5,75.0290410958904,2521.1,560935103,22,12.58,12010.433962264151,40183.5,47,51.7,69965,16056,312122.1,99.56
2023,Cauca,Miranda,Cacao,7103.3,3980.6,0.56,Alta,5.55,990,2.53,4.98,Franco-Arcilloso,3.25,-76.23,28.052876712328764,963.5,75.0290410958904,2521.1,607313676,66,14.09,9598.11320754717,40183.5,47,51.7,69965,16056,312122.1,99.56
2023,Cauca,Miranda,Arroz,3949.4,20804.5,5.27,Alta,6.13,990,4.65,0.7,Arcilloso,3.25,-76.23,28.052876712328764,963.5,75.0290410958904,2521.1,684394857,15,14.42,2627.754716981132,40183.5,47,51.7,69965,16056,312122.1,99.56
2023,Cauca,Miranda,Maiz,5601.4,20326.7,3.63,Alta,6.73,990,1.7,2.28,Arcilloso,3.25,-76.23,28.052876712328764,963.5,75.0290410958904,2521.1,114532517,5,15.6,1875.245283018868,40183.5,47,51.7,69965,16056,312122.1,99.56
2023,Cauca,Miranda,Platano,5027.8,57650.4,11.47,Alta,6.19,990,2.47,1.35,Franco-Arcilloso,3.25,-76.23,28.052876712328764,963.5,75.0290410958904,2521.1,354621946,26,14.18,1587.5849056603774,40183.5,47,51.7,69965,16056,312122.1,99.56
2024,Cauca,Miranda,Cafe,646.8,843.9,1.3,Alta,6.09,990,4.89,2.85,Franco-Arenoso,3.25,-76.23,27.91393442622951,904.9,74.76912568306011,2596.1,313249396,57,13.7,12267.173076923076,40183.5,47,51.7,70278,19422,281526.2,93.18
